Car/truck/van,Car_pct,Worked At Home,WFH_pct,Year,ucgid,State
281251,0.461300861,22134,0.036303636,2004,0400000US38,North Dakota
300974,0.484611042,15685,0.025255087,2005,0400000US38,North Dakota
303733,0.477667479,17840,0.028056182,2006,0400000US38,North Dakota
300401,0.469585654,18299,0.028604926,2007,0400000US38,North Dakota
312734,0.487518701,21510,0.03353178,2008,0400000US38,North Dakota
306359,0.473621129,19671,0.030410733,2009,0400000US38,North Dakota
320059,0.474513658,17287,0.025629393,2010,0400000US38,North Dakota
324082,0.473851181,20355,0.029761731,2011,0400000US38,North Dakota
330924,0.472999916,21704,0.0310222,2012,0400000US38,North Dakota
353723,0.488977621,17316,0.023937196,2013,0400000US38,North Dakota
344455,0.465805776,20866,0.028217049,2014,0400000US38,North Dakota
358479,0.47359721,17573,0.023216211,2015,0400000US38,North Dakota
367898,0.485383642,19678,0.025962032,2016,0400000US38,North Dakota
361095,0.478022684,17164,0.022721947,2017,0400000US38,North Dakota
367736,0.483814128,14059,0.01849681,2018,0400000US38,North Dakota
370883,0.486683484,16555,0.021723954,2019,0400000US38,North Dakota
4749175,0.425086672,160341,0.014351718,2004,0400000US39,Ohio
4775523,0.428449809,154463,0.013858093,2005,0400000US39,Ohio
4862810,0.423663308,162790,0.014182777,2006,0400000US39,Ohio
4841426,0.422208166,185106,0.016142613,2007,0400000US39,Ohio
4968617,0.432583661,180972,0.015756,2008,0400000US39,Ohio
4716045,0.408575763,187932,0.016281537,2009,0400000US39,Ohio
4643739,0.402536905,181116,0.015699822,2010,0400000US39,Ohio
4690491,0.406280719,176215,0.015263382,2011,0400000US39,Ohio
4742181,0.410783833,175115,0.015169056,2012,0400000US39,Ohio
4818868,0.416467717,183213,0.015834071,2013,0400000US39,Ohio
4871916,0.4202042,196690,0.016964571,2014,0400000US39,Ohio
4897251,0.42168885,198296,0.017074725,2015,0400000US39,Ohio
4922787,0.423853013,235311,0.020260327,2016,0400000US39,Ohio
4995716,0.428500175,231672,0.019871324,2017,0400000US39,Ohio
5020437,0.429484743,240520,0.020575832,2018,0400000US39,Ohio
5043979,0.431511322,261578,0.022377942,2019,0400000US39,Ohio
1414447,0.41452616,51241,0.015016989,2004,0400000US40,Oklahoma
1451852,0.423283673,50156,0.014622851,2005,0400000US40,Oklahoma
1482164,0.414103438,59889,0.016732454,2006,0400000US40,Oklahoma
1508668,0.417068344,59126,0.016345268,2007,0400000US40,Oklahoma
1571050,0.431327371,60527,0.016617518,2008,0400000US40,Oklahoma
1527883,0.414391721,55897,0.015160359,2009,0400000US40,Oklahoma
1530413,0.406840572,71151,0.018914576,2010,0400000US40,Oklahoma
1544594,0.407382496,53977,0.014236288,2011,0400000US40,Oklahoma
1570672,0.411728992,51860,0.01359435,2012,0400000US40,Oklahoma
1597539,0.414883984,58017,0.015067128,2013,0400000US40,Oklahoma
1602352,0.413184869,62324,0.016070959,2014,0400000US40,Oklahoma
1615812,0.413109783,62886,0.016077874,2015,0400000US40,Oklahoma
1596554,0.406914533,73217,0.018660854,2016,0400000US40,Oklahoma
1606682,0.408735075,74948,0.019066546,2017,0400000US40,Oklahoma
1648899,0.41817549,73121,0.018544138,2018,0400000US40,Oklahoma
1651232,0.417296966,79419,0.020070655,2019,0400000US40,Oklahoma
1357917,0.387280947,99268,0.028311455,2004,0400000US41,Oregon
1418533,0.398361152,85854,0.024110048,2005,0400000US41,Oregon
1450920,0.392060218,106514,0.028781671,2006,0400000US41,Oregon
1485554,0.396416766,93028,0.024824314,2007,0400000US41,Oregon
1476747,0.389636837,107189,0.02828161,2008,0400000US41,Oregon
1404085,0.367018002,109349,0.028583064,2009,0400000US41,Oregon
1366963,0.356076661,108730,0.028322797,2010,0400000US41,Oregon
1376000,0.35538484,108669,0.028066363,2011,0400000US41,Oregon
1389199,0.356263973,99870,0.025611941,2012,0400000US41,Oregon
1434245,0.364941799,107583,0.027374356,2013,0400000US41,Oregon
1443156,0.36349348,115372,0.029059208,2014,0400000US41,Oregon
1491156,0.370107843,123772,0.030720453,2015,0400000US41,Oregon
1552720,0.379316786,126627,0.03093394,2016,0400000US41,Oregon
1588391,0.383412231,143469,0.034631127,2017,0400000US41,Oregon
1625519,0.38788602,151470,0.036144207,2018,0400000US41,Oregon
1627192,0.385797404,147789,0.03503988,2019,0400000US41,Oregon
4792305,0.400302931,173186,0.014466288,2004,0400000US42,Pennsylvania
4811999,0.402716091,175440,0.01468257,2005,0400000US42,Pennsylvania
4914106,0.395004879,184803,0.014854805,2006,0400000US42,Pennsylvania
4930303,0.39655638,205540,0.016532087,2007,0400000US42,Pennsylvania
5076412,0.407800307,203505,0.016348043,2008,0400000US42,Pennsylvania
4944051,0.392236603,214553,0.017021576,2009,0400000US42,Pennsylvania
4903027,0.385772599,216722,0.017051795,2010,0400000US42,Pennsylvania
4912320,0.385495091,223539,0.017542258,2011,0400000US42,Pennsylvania
4977098,0.389946641,225403,0.017659918,2012,0400000US42,Pennsylvania
5011978,0.39236387,225575,0.017659192,2013,0400000US42,Pennsylvania
5029002,0.393283788,243402,0.019034803,2014,0400000US42,Pennsylvania
5052743,0.39466837,257020,0.020075762,2015,0400000US42,Pennsylvania
5053506,0.395292261,289929,0.022678649,2016,0400000US42,Pennsylvania
5117286,0.399615103,293478,0.022918055,2017,0400000US42,Pennsylvania
5194539,0.405599645,309353,0.02415488,2018,0400000US42,Pennsylvania
5148619,0.402173365,332237,0.025951983,2019,0400000US42,Pennsylvania
453888,0.437692496,14142,0.013637389,2004,0400000US44,Rhode Island
454360,0.439724213,13735,0.01329257,2005,0400000US44,Rhode Island
466361,0.436827113,13943,0.013060013,2006,0400000US44,Rhode Island
448103,0.423605065,17385,0.016434557,2007,0400000US44,Rhode Island
458186,0.436040374,17780,0.016920635,2008,0400000US44,Rhode Island
451498,0.428687936,19750,0.018752213,2009,0400000US44,Rhode Island
423243,0.401983684,16992,0.016138499,2010,0400000US44,Rhode Island
444725,0.423023063,19037,0.018108022,2011,0400000US44,Rhode Island
443172,0.421951223,16138,0.015365251,2012,0400000US44,Rhode Island
452048,0.429903247,16587,0.015774443,2013,0400000US44,Rhode Island
443399,0.420214498,18089,0.01714316,2014,0400000US44,Rhode Island
457144,0.432779379,17235,0.016316418,2015,0400000US44,Rhode Island
454887,0.430590492,21493,0.020345012,2016,0400000US44,Rhode Island
463889,0.437780215,24822,0.023424959,2017,0400000US44,Rhode Island
468208,0.442827343,19623,0.018559275,2018,0400000US44,Rhode Island
471544,0.445121153,23545,0.022225662,2019,0400000US44,Rhode Island
1722468,0.424270129,60859,0.0149905,2004,0400000US45,South Carolina
1741199,0.421864319,46969,0.011379828,2005,0400000US45,South Carolina
1794532,0.415280858,65001,0.015042179,2006,0400000US45,South Carolina
1803851,0.409249112,78547,0.017820369,2007,0400000US45,South Carolina
1861971,0.41563708,77120,0.017215054,2008,0400000US45,South Carolina
1807336,0.39623769,74194,0.016266184,2009,0400000US45,South Carolina
1785509,0.385114072,73120,0.015771156,2010,0400000US45,South Carolina
1797256,0.384092253,70178,0.014997767,2011,0400000US45,South Carolina
1855987,0.392907669,70897,0.015008712,2012,0400000US45,South Carolina
1894186,0.396701542,68747,0.014397763,2013,0400000US45,South Carolina
1950172,0.403554942,73741,0.015259446,2014,0400000US45,South Carolina
1975031,0.403384824,81461,0.01663778,2015,0400000US45,South Carolina
2043432,0.411889332,89519,0.018044115,2016,0400000US45,South Carolina
2060767,0.410154388,104144,0.020727777,2017,0400000US45,South Carolina
2100704,0.413188732,115904,0.022797228,2018,0400000US45,South Carolina
2128896,0.413481112,122080,0.023710775,2019,0400000US45,South Carolina
334360,0.450935943,28499,0.038435292,2004,0400000US46,South Dakota
345054,0.456933157,21089,0.027926828,2005,0400000US46,South Dakota
342274,0.43773586,25188,0.032213055,2006,0400000US46,South Dakota
353049,0.443409114,22081,0.027732459,2007,0400000US46,South Dakota
371149,0.461516734,20840,0.025914145,2008,0400000US46,South Dakota
358673,0.441507254,23650,0.029111884,2009,0400000US46,South Dakota
350958,0.429851675,22506,0.027565242,2010,0400000US46,South Dakota
352529,0.427783872,22223,0.026966977,2011,0400000US46,South Dakota
374599,0.449507638,22270,0.026723337,2012,0400000US46,South Dakota
379470,0.449142285,24964,0.029547496,2013,0400000US46,South Dakota
380545,0.446033918,23336,0.02735195,2014,0400000US46,South Dakota
376224,0.438249939,24936,0.029047059,2015,0400000US46,South Dakota
389219,0.449728107,21464,0.024800856,2016,0400000US46,South Dakota
394556,0.453686801,27814,0.031982393,2017,0400000US46,South Dakota
396840,0.44981211,25776,0.029216705,2018,0400000US46,South Dakota
395257,0.446790216,28901,0.032669085,2019,0400000US46,South Dakota
2499475,0.435208482,81583,0.014205229,2004,0400000US47,Tennessee
2497327,0.429362595,71915,0.012364264,2005,0400000US47,Tennessee
2523959,0.417956836,86374,0.014303166,2006,0400000US47,Tennessee
2591846,0.420978445,95846,0.015567707,2007,0400000US47,Tennessee
2671857,0.429912332,93324,0.0150162,2008,0400000US47,Tennessee
2540747,0.403533116,95700,0.015199514,2009,0400000US47,Tennessee
2508867,0.394668499,90528,0.01424091,2010,0400000US47,Tennessee
2554076,0.398865406,88674,0.013848057,2011,0400000US47,Tennessee
2582152,0.399946531,104423,0.016173958,2012,0400000US47,Tennessee
2635119,0.405653928,104594,0.016101348,2013,0400000US47,Tennessee
2651817,0.404897613,101298,0.015466874,2014,0400000US47,Tennessee
2744013,0.41574071,108684,0.016466527,2015,0400000US47,Tennessee
2748280,0.413200997,141086,0.021212131,2016,0400000US47,Tennessee
2832493,0.421753981,150755,0.022447195,2017,0400000US47,Tennessee
2853469,0.421486673,150750,0.022267323,2018,0400000US47,Tennessee
2884512,0.422380802,181996,0.026649782,2019,0400000US47,Tennessee
8996333,0.410968252,345210,0.015769798,2004,0400000US48,Texas
9158756,0.411626671,324301,0.014575226,2005,0400000US48,Texas
9579113,0.407486873,362843,0.015435016,2006,0400000US48,Texas
9798876,0.409919688,391908,0.01639482,2007,0400000US48,Texas
10261812,0.421828543,426023,0.017512371,2008,0400000US48,Texas
10067563,0.406240025,418306,0.016879223,2009,0400000US48,Texas
10157429,0.40216111,450210,0.017825077,2010,0400000US48,Texas
10310502,0.401582477,465061,0.018113604,2011,0400000US48,Texas
10583861,0.406146765,463620,0.017791028,2012,0400000US48,Texas
10865400,0.410818236,481433,0.018202869,2013,0400000US48,Texas
11182078,0.414812309,488865,0.018135021,2014,0400000US48,Texas
11406569,0.415250706,540746,0.0196856,2015,0400000US48,Texas
11591525,0.416024587,615205,0.02207996,2016,0400000US48,Texas
11804637,0.417057251,665858,0.023524731,2017,0400000US48,Texas
12079267,0.420853328,699831,0.024382788,2018,0400000US48,Texas
12324201,0.425032817,783014,0.027004318,2019,0400000US48,Texas
941566,0.400756421,64433,0.02742446,2004,0400000US49,Utah
1035405,0.422243914,53668,0.021886109,2005,0400000US49,Utah
1052755,0.412834895,55959,0.021944164,2006,0400000US49,Utah
1106217,0.418177312,65830,0.024885364,2007,0400000US49,Utah
1138340,0.415995471,59315,0.0216761,2008,0400000US49,Utah
1103159,0.396168241,59679,0.021432019,2009,0400000US49,Utah
1073857,0.386770748,52104,0.018766282,2010,0400000US49,Utah
1095802,0.388965439,57120,0.020275292,2011,0400000US49,Utah
1143150,0.400362552,67835,0.023757682,2012,0400000US49,Utah
1142527,0.393856396,65985,0.022746609,2013,0400000US49,Utah
1181866,0.401598826,75957,0.025810238,2014,0400000US49,Utah
1218854,0.406838099,78687,0.026264729,2015,0400000US49,Utah
1238008,0.405742361,87326,0.028620056,2016,0400000US49,Utah
1297176,0.418196591,96614,0.031147389,2017,0400000US49,Utah
1314373,0.415795422,105845,0.033483545,2018,0400000US49,Utah
1365366,0.425883927,118963,0.037106849,2019,0400000US49,Utah
272739,0.454086672,18575,0.030925758,2004,0400000US50,Vermont
280399,0.459778258,14871,0.024384405,2005,0400000US50,Vermont
281786,0.451646697,17356,0.027818204,2006,0400000US50,Vermont
283580,0.45646384,18669,0.030050511,2007,0400000US50,Vermont
280773,0.451933917,21228,0.034168719,2008,0400000US50,Vermont
274769,0.441921295,22137,0.03560377,2009,0400000US50,Vermont
266414,0.425608641,22563,0.036045434,2010,0400000US50,Vermont
269905,0.430861476,21555,0.034409217,2011,0400000US50,Vermont
267918,0.427976481,22013,0.035163919,2012,0400000US50,Vermont
268321,0.428196839,21663,0.03457064,2013,0400000US50,Vermont
272074,0.43423314,22079,0.035238332,2014,0400000US50,Vermont
278284,0.444513285,19867,0.031734293,2015,0400000US50,Vermont
267890,0.428902589,23795,0.038096748,2016,0400000US50,Vermont
272311,0.43663582,20158,0.032322254,2017,0400000US50,Vermont
276159,0.440937927,24704,0.039444419,2018,0400000US50,Vermont
278996,0.447116829,23745,0.038053555,2019,0400000US50,Vermont
3158264,0.437447348,126646,0.017541585,2004,0400000US51,Virginia
3234594,0.44183324,126766,0.017315754,2005,0400000US51,Virginia
3358987,0.439492081,147714,0.019326998,2006,0400000US51,Virginia
3338410,0.432880005,173591,0.022508941,2007,0400000US51,Virginia
3435936,0.442257257,168098,0.021636771,2008,0400000US51,Virginia
3349881,0.424972121,155292,0.019700631,2009,0400000US51,Virginia
3354551,0.418032536,165919,0.020676252,2010,0400000US51,Virginia
3392617,0.419017281,176826,0.021839527,2011,0400000US51,Virginia
3468757,0.423749493,188455,0.023021996,2012,0400000US51,Virginia
3487261,0.422165861,180146,0.021808374,2013,0400000US51,Virginia
3532153,0.424216958,183894,0.02208595,2014,0400000US51,Virginia
3545631,0.422955261,194402,0.023190047,2015,0400000US51,Virginia
3588579,0.42661209,204747,0.024340427,2016,0400000US51,Virginia
3611085,0.426337245,221328,0.026130753,2017,0400000US51,Virginia
3651369,0.428680914,237224,0.02785076,2018,0400000US51,Virginia
3672166,0.430221758,256477,0.030048202,2019,0400000US51,Virginia
2391693,0.393932624,147094,0.02422766,2004,0400000US53,Washington
2511244,0.407816055,131054,0.021282649,2005,0400000US53,Washington
2552053,0.399020262,151923,0.023753564,2006,0400000US53,Washington
2615294,0.404317032,151975,0.023494904,2007,0400000US53,Washington
2687795,0.410399001,159188,0.024306391,2008,0400000US53,Washington
2589656,0.388592469,163673,0.024560056,2009,0400000US53,Washington
2543804,0.377167396,159325,0.023622966,2010,0400000US53,Washington
2586823,0.378742108,168552,0.024678047,2011,0400000US53,Washington
2640385,0.382830273,175502,0.025446092,2012,0400000US53,Washington
2666353,0.382469905,167064,0.023964176,2013,0400000US53,Washington
2736057,0.387459515,173379,0.024552611,2014,0400000US53,Washington
2772004,0.38659251,194902,0.027181654,2015,0400000US53,Washington
2838273,0.389444702,196103,0.026907656,2016,0400000US53,Washington
2934368,0.396228709,221450,0.029902469,2017,0400000US53,Washington
2958324,0.392580222,238248,0.031616366,2018,0400000US53,Washington
3024275,0.397152657,240429,0.031573523,2019,0400000US53,Washington
660874,0.37299919,17710,0.009995575,2004,0400000US54,West Virginia
665990,0.373770143,21720,0.012189804,2005,0400000US54,West Virginia
683389,0.375804383,18713,0.010290519,2006,0400000US54,West Virginia
676609,0.373397311,21130,0.011660923,2007,0400000US54,West Virginia
711330,0.392032262,24162,0.0133163,2008,0400000US54,West Virginia
683509,0.375600414,26054,0.014317139,2009,0400000US54,West Virginia
673049,0.363030635,19798,0.010678688,2010,0400000US54,West Virginia
673457,0.362978367,24313,0.013104167,2011,0400000US54,West Virginia
685185,0.369289746,18757,0.01010934,2012,0400000US54,West Virginia
687368,0.370687867,25705,0.013862344,2013,0400000US54,West Virginia
682268,0.368728536,17428,0.009418881,2014,0400000US54,West Virginia
666301,0.361309516,24311,0.013182924,2015,0400000US54,West Virginia
658951,0.359865804,28965,0.015818343,2016,0400000US54,West Virginia
656110,0.361322503,21714,0.01195799,2017,0400000US54,West Virginia
666792,0.369243648,26674,0.014771031,2018,0400000US54,West Virginia
666556,0.37193154,28433,0.015865328,2019,0400000US54,West Virginia
2374397,0.443510603,112674,0.021046234,2004,0400000US55,Wisconsin
2460678,0.455534326,100874,0.018674353,2005,0400000US55,Wisconsin
2490239,0.448166346,110056,0.019806691,2006,0400000US55,Wisconsin
2499956,0.446290013,115590,0.020635028,2007,0400000US55,Wisconsin
2582245,0.45882368,110148,0.01957154,2008,0400000US55,Wisconsin
2512876,0.44438133,112794,0.019946686,2009,0400000US55,Wisconsin
2477955,0.43541285,108638,0.019089282,2010,0400000US55,Wisconsin
2453020,0.429467797,115030,0.020139127,2011,0400000US55,Wisconsin
2505706,0.437571051,103486,0.018071744,2012,0400000US55,Wisconsin
2506985,0.436550632,114832,0.019996124,2013,0400000US55,Wisconsin
2554211,0.443627025,113031,0.01963174,2014,0400000US55,Wisconsin
2598640,0.450266548,122868,0.021289348,2015,0400000US55,Wisconsin
2599977,0.449923502,141344,0.024459442,2016,0400000US55,Wisconsin
2623664,0.452708426,144595,0.024949603,2017,0400000US55,Wisconsin
2659835,0.457521954,145334,0.024999106,2018,0400000US55,Wisconsin
2628605,0.451461535,146411,0.025146013,2019,0400000US55,Wisconsin
223169,0.45310372,13234,0.026869211,2004,0400000US56,Wyoming
223608,0.452492029,15241,0.030841613,2005,0400000US56,Wyoming
234254,0.45485858,13435,0.026087176,2006,0400000US56,Wyoming
240122,0.459273547,12802,0.024485971,2007,0400000US56,Wyoming
244965,0.459883057,13891,0.026078158,2008,0400000US56,Wyoming
243891,0.448106614,15842,0.029106877,2009,0400000US56,Wyoming
241717,0.428226961,12956,0.022952911,2010,0400000US56,Wyoming
250842,0.44150041,12862,0.022638069,2011,0400000US56,Wyoming
252394,0.437870809,14968,0.025967537,2012,0400000US56,Wyoming
257424,0.441809762,10095,0.017325773,2013,0400000US56,Wyoming
265574,0.454630876,12706,0.021751151,2014,0400000US56,Wyoming
251499,0.429100815,11702,0.019965638,2015,0400000US56,Wyoming
241576,0.412597056,15996,0.027320192,2016,0400000US56,Wyoming
245526,0.423821218,15054,0.025985863,2017,0400000US56,Wyoming
245874,0.425581166,18565,0.032133999,2018,0400000US56,Wyoming
243381,0.420522166,16418,0.028367593,2019,0400000US56,Wyoming
